"unidade";"equipe";"cd_grupo_cid";"nm_grupo_cid";"consultas"
"CS PRAINHA";"134";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"80"
"CS PRAINHA";"134";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"71"
"CS PRAINHA";"134";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"65"
"CS PRAINHA";"134";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"61"
"CS PRAINHA";"134";"Z40-Z54";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA PROCEDIMENTOS E CUIDADOS ESPECÍFICOS";"59"
"CS RATONES";"350";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"3013"
"CS RATONES";"350";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1456"
"CS RATONES";"350";"I10-I15";"DOENÇAS HIPERTENSIVAS";"449"
"CS RATONES";"350";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"285"
"CS RATONES";"350";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"222"
"CS RATONES";"350";"M50-M54";"OUTRAS DORSOPATIAS";"129"
"CS RATONES";"350";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"101"
"CS RATONES";"350";"E10-E14";"DIABETES MELLITUS";"76"
"CS RATONES";"350";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"75"
"CS RATONES";"350";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"72"
"CS RATONES";"351";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"7"
"CS RATONES";"351";"F20-F29";"ESQUIZOFRENIA, TRANSTORNOS ESQUIZOTÍPICOS E TRANSTORNOS DELIRANTES";"1"
"CS RATONES";"351";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"1"
"CS RIBEIRAO DA ILHA";"220";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"827"
"CS RIBEIRAO DA ILHA";"220";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"711"
"CS RIBEIRAO DA ILHA";"220";"I10-I15";"DOENÇAS HIPERTENSIVAS";"382"
"CS RIBEIRAO DA ILHA";"220";"Z40-Z54";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA PROCEDIMENTOS E CUIDADOS ESPECÍFICOS";"208"
"CS RIBEIRAO DA ILHA";"220";"R50-R69";"SINTOMAS E SINAIS GERAIS";"102"
"CS RIBEIRAO DA ILHA";"220";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"100"
"CS RIBEIRAO DA ILHA";"220";"R40-R46";"SINTOMAS E SINAIS RELATIVOS À COGNIÇÃO, À PERCEPÇÃO, AO ESTADO EMOCIONAL E AO COMPORTAMENTO";"84"
"CS RIBEIRAO DA ILHA";"220";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"80"
"CS RIBEIRAO DA ILHA";"220";"E10-E14";"DIABETES MELLITUS";"79"
"CS RIBEIRAO DA ILHA";"220";"R00-R09";"SINTOMAS E SINAIS RELATIVOS AO APARELHO CIRCULATÓRIO E RESPIRATÓRIO";"67"
"CS RIO TAVARES";"290";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"2093"
"CS RIO TAVARES";"290";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"313"
"CS RIO TAVARES";"290";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"269"
"CS RIO TAVARES";"290";"I10-I15";"DOENÇAS HIPERTENSIVAS";"249"
"CS RIO TAVARES";"290";"F99-F99";"TRANSTORNO MENTAL NÃO ESPECIFICADO";"198"
"CS RIO TAVARES";"290";"R50-R69";"SINTOMAS E SINAIS GERAIS";"179"
"CS RIO TAVARES";"290";"L80-L99";"OUTRAS AFECÇÕES DA PELE E DO TECIDO SUBCUTÂNEO";"138"
"CS RIO TAVARES";"290";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"134"
"CS RIO TAVARES";"290";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"121"
"CS RIO TAVARES";"290";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"97"
"CS RIO TAVARES";"291";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1121"
"CS RIO TAVARES";"291";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"734"
"CS RIO TAVARES";"291";"I10-I15";"DOENÇAS HIPERTENSIVAS";"333"
"CS RIO TAVARES";"291";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"266"
"CS RIO TAVARES";"291";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"176"
"CS RIO TAVARES";"291";"E10-E14";"DIABETES MELLITUS";"106"
"CS RIO TAVARES";"291";"M50-M54";"OUTRAS DORSOPATIAS";"102"
"CS RIO TAVARES";"291";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"82"
"CS RIO TAVARES";"291";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"80"
"CS RIO TAVARES";"291";"R50-R69";"SINTOMAS E SINAIS GERAIS";"76"
"CS RIO TAVARES";"292";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"2190"
"CS RIO TAVARES";"292";"I10-I15";"DOENÇAS HIPERTENSIVAS";"272"
"CS RIO TAVARES";"292";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"218"
"CS RIO TAVARES";"292";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"217"
"CS RIO TAVARES";"292";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"92"
"CS RIO TAVARES";"292";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"90"
"CS RIO TAVARES";"292";"E10-E14";"DIABETES MELLITUS";"77"
"CS RIO TAVARES";"292";"M50-M54";"OUTRAS DORSOPATIAS";"70"
"CS RIO TAVARES";"292";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"59"
"CS RIO TAVARES";"292";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"51"
"CS RIO VERMELHO";"420";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1401"
"CS RIO VERMELHO";"420";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"418"
"CS RIO VERMELHO";"420";"I10-I15";"DOENÇAS HIPERTENSIVAS";"321"
"CS RIO VERMELHO";"420";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"215"
"CS RIO VERMELHO";"420";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"112"
"CS RIO VERMELHO";"420";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"100"
"CS RIO VERMELHO";"420";"E10-E14";"DIABETES MELLITUS";"93"
"CS RIO VERMELHO";"420";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"80"
"CS RIO VERMELHO";"420";"M50-M54";"OUTRAS DORSOPATIAS";"80"
"CS RIO VERMELHO";"420";"R10-R19";"SINTOMAS E SINAIS RELATIVOS AO APARELHO DIGESTIVO E AO ABDOME";"73"
"CS RIO VERMELHO";"421";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1246"
"CS RIO VERMELHO";"421";"I10-I15";"DOENÇAS HIPERTENSIVAS";"1015"
"CS RIO VERMELHO";"421";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"584"
"CS RIO VERMELHO";"421";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"261"
"CS RIO VERMELHO";"421";"E10-E14";"DIABETES MELLITUS";"258"
"CS RIO VERMELHO";"421";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"172"
"CS RIO VERMELHO";"421";"M20-M25";"OUTROS TRANSTORNOS ARTICULARES";"145"
"CS RIO VERMELHO";"421";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"131"
"CS RIO VERMELHO";"421";"N80-N98";"TRANSTORNOS NÃO-INFLAMATÓRIOS DO TRATO GENITAL FEMININO";"92"
"CS RIO VERMELHO";"421";"M50-M54";"OUTRAS DORSOPATIAS";"83"
"CS RIO VERMELHO";"422";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"897"
"CS RIO VERMELHO";"422";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"442"
"CS RIO VERMELHO";"422";"I10-I15";"DOENÇAS HIPERTENSIVAS";"288"
"CS RIO VERMELHO";"422";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"154"
"CS RIO VERMELHO";"422";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"143"
"CS RIO VERMELHO";"422";"M50-M54";"OUTRAS DORSOPATIAS";"98"
"CS RIO VERMELHO";"422";"E10-E14";"DIABETES MELLITUS";"89"
"CS RIO VERMELHO";"422";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"81"
"CS RIO VERMELHO";"422";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"70"
"CS RIO VERMELHO";"422";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"67"
"CS RIO VERMELHO";"423";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1051"
"CS RIO VERMELHO";"423";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"800"
"CS RIO VERMELHO";"423";"I10-I15";"DOENÇAS HIPERTENSIVAS";"386"
"CS RIO VERMELHO";"423";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"219"
"CS RIO VERMELHO";"423";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"176"
"CS RIO VERMELHO";"423";"M50-M54";"OUTRAS DORSOPATIAS";"116"
"CS RIO VERMELHO";"423";"E10-E14";"DIABETES MELLITUS";"112"
"CS RIO VERMELHO";"423";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"112"
"CS RIO VERMELHO";"423";"F30-F39";"TRANSTORNOS DO HUMOR [AFETIVOS]";"79"
"CS RIO VERMELHO";"423";"R10-R19";"SINTOMAS E SINAIS RELATIVOS AO APARELHO DIGESTIVO E AO ABDOME";"76"
"CS RIO VERMELHO";"424";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"876"
"CS RIO VERMELHO";"424";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"635"
"CS RIO VERMELHO";"424";"I10-I15";"DOENÇAS HIPERTENSIVAS";"390"
"CS RIO VERMELHO";"424";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"297"
"CS RIO VERMELHO";"424";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"202"
"CS RIO VERMELHO";"424";"R50-R69";"SINTOMAS E SINAIS GERAIS";"158"
"CS RIO VERMELHO";"424";"E10-E14";"DIABETES MELLITUS";"143"
"CS RIO VERMELHO";"424";"Z40-Z54";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA PROCEDIMENTOS E CUIDADOS ESPECÍFICOS";"130"
"CS RIO VERMELHO";"424";"R00-R09";"SINTOMAS E SINAIS RELATIVOS AO APARELHO CIRCULATÓRIO E RESPIRATÓRIO";"108"
"CS RIO VERMELHO";"424";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"98"
"CS RIO VERMELHO";"425";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1893"
"CS RIO VERMELHO";"425";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"725"
"CS RIO VERMELHO";"425";"I10-I15";"DOENÇAS HIPERTENSIVAS";"430"
"CS RIO VERMELHO";"425";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"155"
"CS RIO VERMELHO";"425";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"148"
"CS RIO VERMELHO";"425";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"107"
"CS RIO VERMELHO";"425";"R00-R09";"SINTOMAS E SINAIS RELATIVOS AO APARELHO CIRCULATÓRIO E RESPIRATÓRIO";"101"
"CS RIO VERMELHO";"425";"Z40-Z54";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA PROCEDIMENTOS E CUIDADOS ESPECÍFICOS";"99"
"CS RIO VERMELHO";"425";"M50-M54";"OUTRAS DORSOPATIAS";"88"
"CS RIO VERMELHO";"425";"R50-R69";"SINTOMAS E SINAIS GERAIS";"85"
"CS SACO DOS LIMOES";"310";"I10-I15";"DOENÇAS HIPERTENSIVAS";"1004"
"CS SACO DOS LIMOES";"310";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"659"
"CS SACO DOS LIMOES";"310";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"516"
"CS SACO DOS LIMOES";"310";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"250"
"CS SACO DOS LIMOES";"310";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"192"
"CS SACO DOS LIMOES";"310";"E10-E14";"DIABETES MELLITUS";"182"
"CS SACO DOS LIMOES";"310";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"166"
"CS SACO DOS LIMOES";"310";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"122"
"CS SACO DOS LIMOES";"310";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"119"
"CS SACO DOS LIMOES";"310";"R00-R09";"SINTOMAS E SINAIS RELATIVOS AO APARELHO CIRCULATÓRIO E RESPIRATÓRIO";"105"
"CS SACO DOS LIMOES";"311";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1361"
"CS SACO DOS LIMOES";"311";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"406"
"CS SACO DOS LIMOES";"311";"I10-I15";"DOENÇAS HIPERTENSIVAS";"302"
"CS SACO DOS LIMOES";"311";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"94"
"CS SACO DOS LIMOES";"311";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"82"
"CS SACO DOS LIMOES";"311";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"78"
"CS SACO DOS LIMOES";"311";"E10-E14";"DIABETES MELLITUS";"75"
"CS SACO DOS LIMOES";"311";"M50-M54";"OUTRAS DORSOPATIAS";"69"
"CS SACO DOS LIMOES";"311";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"64"
"CS SACO DOS LIMOES";"311";"R10-R19";"SINTOMAS E SINAIS RELATIVOS AO APARELHO DIGESTIVO E AO ABDOME";"59"
"CS SACO DOS LIMOES";"312";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"501"
"CS SACO DOS LIMOES";"312";"I10-I15";"DOENÇAS HIPERTENSIVAS";"459"
"CS SACO DOS LIMOES";"312";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"376"
"CS SACO DOS LIMOES";"312";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"257"
"CS SACO DOS LIMOES";"312";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"249"
"CS SACO DOS LIMOES";"312";"E10-E14";"DIABETES MELLITUS";"183"
"CS SACO DOS LIMOES";"312";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"115"
"CS SACO DOS LIMOES";"312";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"105"
"CS SACO DOS LIMOES";"312";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"63"
"CS SACO DOS LIMOES";"312";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"62"
"CS SACO DOS LIMOES";"313";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"381"
"CS SACO DOS LIMOES";"313";"I10-I15";"DOENÇAS HIPERTENSIVAS";"312"
"CS SACO DOS LIMOES";"313";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"250"
"CS SACO DOS LIMOES";"313";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"173"
"CS SACO DOS LIMOES";"313";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"153"
"CS SACO DOS LIMOES";"313";"E10-E14";"DIABETES MELLITUS";"119"
"CS SACO DOS LIMOES";"313";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"91"
"CS SACO DOS LIMOES";"313";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"78"
"CS SACO DOS LIMOES";"313";"R50-R69";"SINTOMAS E SINAIS GERAIS";"70"
"CS SACO DOS LIMOES";"313";"M50-M54";"OUTRAS DORSOPATIAS";"61"
"CS SACO GRANDE";"330";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"777"
"CS SACO GRANDE";"330";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"550"
"CS SACO GRANDE";"330";"I10-I15";"DOENÇAS HIPERTENSIVAS";"211"
"CS SACO GRANDE";"330";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"135"
"CS SACO GRANDE";"330";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"93"
"CS SACO GRANDE";"330";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"67"
"CS SACO GRANDE";"330";"M50-M54";"OUTRAS DORSOPATIAS";"66"
"CS SACO GRANDE";"330";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"63"
"CS SACO GRANDE";"330";"E10-E14";"DIABETES MELLITUS";"56"
"CS SACO GRANDE";"330";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"55"
"CS SACO GRANDE";"331";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"719"
"CS SACO GRANDE";"331";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"713"
"CS SACO GRANDE";"331";"I10-I15";"DOENÇAS HIPERTENSIVAS";"336"
"CS SACO GRANDE";"331";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"163"
"CS SACO GRANDE";"331";"M50-M54";"OUTRAS DORSOPATIAS";"142"
"CS SACO GRANDE";"331";"F40-F48";"TRANSTORNOS NEURÓTICOS, TRANSTORNOS RELACIONADOS COM O ""STRESS"" E TRANSTORNOS SOMATOFORMES";"133"
"CS SACO GRANDE";"331";"R50-R69";"SINTOMAS E SINAIS GERAIS";"121"
"CS SACO GRANDE";"331";"A00-A09";"DOENÇAS INFECCIOSAS INTESTINAIS";"95"
"CS SACO GRANDE";"331";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"95"
"CS SACO GRANDE";"331";"E10-E14";"DIABETES MELLITUS";"92"
"CS SACO GRANDE";"332";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"994"
"CS SACO GRANDE";"332";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"913"
"CS SACO GRANDE";"332";"I10-I15";"DOENÇAS HIPERTENSIVAS";"218"
"CS SACO GRANDE";"332";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"182"
"CS SACO GRANDE";"332";"R50-R69";"SINTOMAS E SINAIS GERAIS";"167"
"CS SACO GRANDE";"332";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"149"
"CS SACO GRANDE";"332";"R00-R09";"SINTOMAS E SINAIS RELATIVOS AO APARELHO CIRCULATÓRIO E RESPIRATÓRIO";"133"
"CS SACO GRANDE";"332";"M60-M63";"TRANSTORNOS MUSCULARES";"112"
"CS SACO GRANDE";"332";"K55-K63";"OUTRAS DOENÇAS DOS INTESTINOS";"100"
"CS SACO GRANDE";"332";"J30-J39";"OUTRAS DOENÇAS DAS VIAS AÉREAS SUPERIORES";"97"
"CS SACO GRANDE";"333";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"971"
"CS SACO GRANDE";"333";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"510"
"CS SACO GRANDE";"333";"I10-I15";"DOENÇAS HIPERTENSIVAS";"258"
"CS SACO GRANDE";"333";"R50-R69";"SINTOMAS E SINAIS GERAIS";"155"
"CS SACO GRANDE";"333";"B95-B97";"AGENTES DE INFECÇÕES BACTERIANAS, VIRAIS E OUTROS AGENTES INFECCIOSOS";"143"
"CS SACO GRANDE";"333";"Z30-Z39";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM CIRCUNSTÂNCIAS RELACIONADAS COM A REPRODUÇÃO";"139"
"CS SACO GRANDE";"333";"J00-J06";"INFECÇÕES AGUDAS DAS VIAS AÉREAS SUPERIORES";"127"
"CS SACO GRANDE";"333";"M70-M79";"OUTROS TRANSTORNOS DOS TECIDOS MOLES";"126"
"CS SACO GRANDE";"333";"M50-M54";"OUTRAS DORSOPATIAS";"125"
"CS SACO GRANDE";"333";"A90-A99";"FEBRES POR ARBOVÍRUS E FEBRES HEMORRÁGICAS VIRAIS";"122"
"CS SACO GRANDE";"334";"Z00-Z13";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE PARA EXAME E INVESTIGAÇÃO";"1732"
"CS SACO GRANDE";"334";"Z70-Z76";"PESSOAS EM CONTATO COM OS SERVIÇOS DE SAÚDE EM OUTRAS CIRCUNSTÂNCIAS";"1257"
"CS SACO GRANDE";"334";"I10-I15";"DOENÇAS HIPERTENSIVAS";"378"
